model,sample_instance_id,anchor_value,condition_class,step_used,layer,mass_anchor,mass_digit,mass_background,digit_over_anchor,run
gemma4-e4b,450357009_450357_set00,4,a,4,0,0.9678535461425781,0.8973811861360446,0.07047236000653356,0.927186958928441,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,1,0.849537193775177,0.727480218585697,0.12205697518948,0.8563253309168458,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,2,0.923973798751831,0.8131124429637566,0.11086135578807443,0.8800167754347215,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,3,0.9399514198303223,0.850493032601662,0.08945838722866029,0.9048265842879315,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,4,0.8258461356163025,0.719424118869938,0.10642201674636453,0.8711357816466075,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,5,0.07831118255853653,0.0377365224994719,0.04057466005906463,0.48187910419133784,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,6,0.9329483509063721,0.6757813240401447,0.2571670268662274,0.7243501994334562,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,7,0.9269685745239258,0.6010642278706655,0.3259043466532603,0.6484192068532217,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,8,0.9647055864334106,0.871036836411804,0.09366875002160668,0.902904314706099,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,9,0.9583331346511841,0.7370094659272581,0.22132366872392595,0.7690535151907444,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,10,0.9897452592849731,0.702660326671321,0.2870849326136522,0.7099405832758902,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,11,0.031131288036704063,0.016273707151412964,0.0148575808852911,0.5227444213752453,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,12,0.9669015407562256,0.5149751122226007,0.45192642853362486,0.5326034663465655,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,13,0.8595409393310547,0.47153717605397105,0.38800376327708364,0.5485918755899504,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,14,0.8033190369606018,0.40336471959017217,0.39995431737042964,0.502122694759386,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,15,0.8551199436187744,0.47639694437384605,0.37872299924492836,0.5571112543087068,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,16,0.8950246572494507,0.3953273349907249,0.49969732225872576,0.4416943508636142,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,17,0.4865560233592987,0.31195422634482384,0.17460179701447487,0.6411475993884888,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,18,0.8278042078018188,0.42053030151873827,0.4072739062830806,0.5080069629452955,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,19,0.856426477432251,0.4063616879284382,0.4500647895038128,0.47448519941466205,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,20,0.8282086253166199,0.4315543689299375,0.3966542563866824,0.5210696384198564,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,21,0.8045927286148071,0.47001798381097615,0.334574744803831,0.5841688187018078,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,22,0.6891358494758606,0.3878237809985876,0.301312068477273,0.5627682572217896,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,23,0.18868696689605713,0.09708632156252861,0.09160064533352852,0.5145364471093067,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,24,0.5867887735366821,0.30713487416505814,0.279653899371624,0.5234164115204534,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,25,0.6297763586044312,0.19924528617411852,0.43053107243031263,0.31637466769257766,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,26,0.5825110673904419,0.19872485287487507,0.3837862145155668,0.34115206388289104,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,27,0.5970773100852966,0.19482439244166017,0.40225291764363647,0.3262967611578275,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,28,0.5972068309783936,0.19374979624990374,0.4034570347284898,0.32442662441165787,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,29,0.2774531841278076,0.19582335278391838,0.08162983134388924,0.7057888104600494,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,30,0.5164406299591064,0.1590014825342223,0.35743914742488414,0.30787949923074914,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,31,0.4115653932094574,0.09768484765663743,0.31388054555281997,0.23734951788554004,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,32,0.5229487419128418,0.13514695828780532,0.3878017836250365,0.25843251442476906,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,33,0.5005150437355042,0.2984451474621892,0.20206989627331495,0.5962760784067497,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,34,0.5834487676620483,0.1924715123604983,0.39097725530155003,0.32988588377991707,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,35,0.199417844414711,0.11534038931131363,0.08407745510339737,0.5783854982979898,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,36,0.3762984275817871,0.18171225301921368,0.19458617456257343,0.48289400034689,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,37,0.36576658487319946,0.16979945683851838,0.19596712803468108,0.4642290024863339,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,38,0.4325653910636902,0.2326707849279046,0.19989460613578558,0.5378858080988882,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,39,0.4266497790813446,0.19134317187126726,0.23530660721007735,0.44847830996951243,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,40,0.4348815679550171,0.2523249927908182,0.18255657516419888,0.5802154227353181,20260428-102721
gemma4-e4b,450357009_450357_set00,4,a,4,41,0.12642230093479156,0.0535461762920022,0.07287612464278936,0.4235500848827395,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,0,0.9665313959121704,0.7619516022969037,0.20457979361526668,0.7883361115008652,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,1,0.8509374856948853,0.7032481348142028,0.14768935088068247,0.8264392468736083,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,2,0.9171468019485474,0.618537884671241,0.2986089172773063,0.6744153535258596,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,3,0.9270662069320679,0.787710786331445,0.1393554206006229,0.8496812637990651,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,4,0.8251924514770508,0.6883092545904219,0.13688319688662887,0.8341196691249233,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,5,0.11927970498800278,0.07794838212430477,0.041331322863698006,0.653492412075842,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,6,0.9158388376235962,0.7878514276817441,0.1279874099418521,0.8602511657247996,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,7,0.9183298349380493,0.7899967608973384,0.12833307404071093,0.8602538334721878,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,8,0.9678164124488831,0.7899700084235519,0.17784640402533114,0.8162395246270693,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,9,0.9605581164360046,0.8380781817249954,0.12247993471100926,0.8724908648261167,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,10,0.989772617816925,0.8118840045644902,0.17788861325243488,0.8202732526135227,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,11,0.028445810079574585,0.01911087048938498,0.009334939590189606,0.6718342854685468,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,12,0.9495397806167603,0.7693573473952711,0.1801824332214892,0.810242354349331,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,13,0.8634136915206909,0.5909176245331764,0.2724960669875145,0.684396865994122,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,14,0.7882363200187683,0.6044917423278093,0.18374457769095898,0.7668915108015019,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,15,0.7994334697723389,0.6049338933080435,0.1944995764642954,0.7567032357055495,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,16,0.7730143666267395,0.5387377962470055,0.23427657037973404,0.6969311561412963,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,17,0.11907710134983063,0.036437566741369665,0.08263953460846096,0.30599977937253925,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,18,0.7380397319793701,0.5519647058099508,0.1860750261694193,0.7478793917091979,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,19,0.6297041177749634,0.4299122365191579,0.1997918812558055,0.6827210183065614,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,20,0.6044438481330872,0.47557904943823814,0.12886479869484901,0.7868043506557859,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,21,0.7606219053268433,0.5453887777402997,0.21523312758654356,0.7170300696322219,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,22,0.5825104713439941,0.40308282896876335,0.1794276423752308,0.6919752498847834,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,23,0.12568314373493195,0.036529719829559326,0.08915342390537262,0.2906493165591177,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,24,0.5282708406448364,0.36088908836245537,0.16738175228238106,0.6831516347219436,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,25,0.5382627248764038,0.3692058101296425,0.16905691474676132,0.6859211925076546,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,26,0.49183425307273865,0.30563347041606903,0.18620078265666962,0.6214155856502904,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,27,0.44731834530830383,0.28496080450713634,0.1623575408011675,0.6370425168025106,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,28,0.49538546800613403,0.3045071065425873,0.19087836146354675,0.6146872005918768,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,29,0.27217474579811096,0.09729022718966007,0.1748845186084509,0.357455012603654,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,30,0.44249027967453003,0.2903120690025389,0.1521782106719911,0.6560868844759155,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,31,0.3314604163169861,0.18245752481743693,0.14900289149954915,0.5504655030751757,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,32,0.42083126306533813,0.26921670977026224,0.1516145532950759,0.6397260218009605,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,33,0.32274770736694336,0.18903309339657426,0.1337146139703691,0.5856992600776426,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,34,0.4667890965938568,0.30096334032714367,0.16582575626671314,0.644752292894719,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,35,0.11628219485282898,0.03218785161152482,0.08409434324130416,0.2768080844385759,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,36,0.3327692449092865,0.2035340783186257,0.1292351665906608,0.6116372874966539,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,37,0.29227977991104126,0.1514983344823122,0.14078144542872906,0.5183332713895654,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,38,0.3435605764389038,0.20332131488248706,0.14023926155641675,0.5918063038255618,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,39,0.3927561640739441,0.24613800086081028,0.1466181632131338,0.6266941766303379,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,40,0.3827325105667114,0.24452202580869198,0.13821048475801945,0.6388849106302169,20260428-102721
gemma4-e4b,549063002_549063_set00,8900,a,4,41,0.10159708559513092,0.028562974650412798,0.07303411094471812,0.28113970477694183,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,0,0.9632915258407593,0.2274700680281967,0.7358214578125626,0.23613834641559955,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,1,0.853786826133728,0.17542279994813725,0.6783640261855908,0.20546440232923072,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,2,0.895906388759613,0.11594990984303877,0.7799564789165743,0.1294219031115204,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,3,0.9386532306671143,0.09682390606030822,0.841829324606806,0.10315194461270227,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,4,0.8307530879974365,0.13168562721693888,0.6990674607804976,0.15851355730060823,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,5,0.13654693961143494,0.09198961360380054,0.0445573260076344,0.6736849164512289,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,6,0.9153528213500977,0.25555393286049366,0.659798888489604,0.2791862622803357,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,7,0.9207172989845276,0.3137222806690261,0.6069950183155015,0.3407368157577086,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,8,0.9674125909805298,0.13917355152079836,0.8282390394597314,0.14386162927623025,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,9,0.9604279398918152,0.262496376526542,0.6979315633652732,0.2733118911098215,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,10,0.9897874593734741,0.3232670215948019,0.6665204377786722,0.32660246251192837,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,11,0.04462987929582596,0.02648799866437912,0.01814188063144684,0.5935037038483864,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,12,0.9597721099853516,0.47164766216883436,0.4881244478165172,0.49141630316391754,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,13,0.9026263952255249,0.4775377446785569,0.425088650546968,0.5290536009189518,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,14,0.7818382382392883,0.38292056787759066,0.3989176703616977,0.48976955737024785,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,15,0.821743905544281,0.37716507259756327,0.44457883294671774,0.45898128364912966,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,16,0.8137711882591248,0.4333435920998454,0.38042759615927935,0.5325128222183484,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,17,0.3094964027404785,0.07698103692382574,0.23251536581665277,0.24872998924118842,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,18,0.7437481880187988,0.2827447298914194,0.4610034581273794,0.3801619075464192,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,19,0.7723820209503174,0.3460479862987995,0.42633403465151787,0.4480269826491193,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,20,0.8841572403907776,0.3626653798855841,0.5214918605051935,0.4101819940142029,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,21,0.8161554336547852,0.1967341627459973,0.6194212709087878,0.24104987191595578,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,22,0.6792702674865723,0.22990236012265086,0.4493679073639214,0.33845491423219926,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,23,0.05727924779057503,0.008633771911263466,0.04864547587931156,0.15073123765225324,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,24,0.5584450960159302,0.20535111683420837,0.3530939791817218,0.36771943795232204,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,25,0.5992032289505005,0.2664784360677004,0.3327247928828001,0.44472129520135456,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,26,0.5384902358055115,0.2033087918534875,0.335181443952024,0.3775533488538821,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,27,0.548906683921814,0.22639426961541176,0.3225124143064022,0.4124458241205517,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,28,0.6290699243545532,0.2406050250865519,0.3884648992680013,0.3824773936433548,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,29,0.048502273857593536,0.004319394880440086,0.04418287897715345,0.08905551300795024,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,30,0.4387763738632202,0.13446922041475773,0.3043071534484625,0.30646413167331527,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,31,0.33072295784950256,0.0821893448010087,0.24853361304849386,0.248514180374528,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,32,0.41132569313049316,0.12859696708619595,0.2827287260442972,0.312640248916808,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,33,0.3785857558250427,0.07781463116407394,0.3007711246609688,0.20554030352910244,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,34,0.4626275897026062,0.18380603566765785,0.27882155403494835,0.39730885005326866,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,35,0.07729996740818024,0.0059973858296871185,0.07130258157849312,0.07758587785707717,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,36,0.3253517150878906,0.06478706328198314,0.2605646518059075,0.1991293123027845,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,37,0.31288856267929077,0.07742949831299484,0.23545906436629593,0.24746669437182237,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,38,0.37629789113998413,0.10968667222186923,0.2666112189181149,0.2914889368355918,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,39,0.3989594578742981,0.1319329827092588,0.2670264751650393,0.33069270600128875,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,40,0.42771393060684204,0.11602872679941356,0.3116852038074285,0.27127647358782914,20260428-102721
gemma4-e4b,549338002_549338_set00,3900,a,4,41,0.09502530097961426,0.014320511370897293,0.08070478960871696,0.15070208905699195,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,0,0.9747300148010254,0.8161990467924625,0.15853096800856292,0.8373590988260228,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,1,0.8373502492904663,0.7200680538080633,0.11728219548240304,0.8599365133266721,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,2,0.8856092691421509,0.7178032472729683,0.1678060218691826,0.8105191220144652,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,3,0.92117840051651,0.8217919417656958,0.0993864587508142,0.8921094342908088,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,4,0.8154758214950562,0.714351664762944,0.10112415673211217,0.8759936787007176,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,5,0.13309016823768616,0.09352698014117777,0.039563188096508384,0.7027339538270598,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,6,0.8841478824615479,0.7786188013851643,0.10552908107638359,0.8806431783984133,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,7,0.9065978527069092,0.7948156972415745,0.11178215546533465,0.8767014998639399,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,8,0.9595164060592651,0.8061917088925838,0.1533246971666813,0.8402062787061808,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,9,0.9460967183113098,0.8677546847611666,0.07834203355014324,0.9171944770192458,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,10,0.9882517457008362,0.8423412677948363,0.14591047790599987,0.8523549505065383,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,11,0.02972695231437683,0.02071538637392223,0.009011565940454602,0.6968553706699242,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,12,0.9533129930496216,0.7628528905333951,0.19046010251622647,0.800212413021929,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,13,0.858616054058075,0.7043103785254061,0.15430567553266883,0.8202855923746426,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,14,0.7284057140350342,0.5895034861750901,0.1389022278599441,0.8093065098425857,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,15,0.8198980093002319,0.6475215279497206,0.1723764813505113,0.7897586292499582,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,16,0.8261613845825195,0.6476389416493475,0.178522442933172,0.7839133536562182,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,17,0.04359293729066849,0.013327061373274773,0.030265875917393714,0.30571606782109556,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,18,0.7261543273925781,0.6116229426115751,0.114531384781003,0.842276799213944,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,19,0.6680742502212524,0.5383604252710938,0.1297138249501586,0.8058392088795518,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,20,0.6145588755607605,0.5402912911958992,0.07426758436486125,0.8791530196401524,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,21,0.6849464178085327,0.5756773026660085,0.10926911514252424,0.8404705648477909,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,22,0.6184248328208923,0.5285826390609145,0.08984219375997782,0.8547241491740066,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,23,0.09119290858507156,0.03454693569801748,0.056645972887054086,0.37883357636070475,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,24,0.4914325177669525,0.41086338832974434,0.08056912943720818,0.8360525066527735,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,25,0.5370827913284302,0.46371921710669994,0.07336357422173023,0.8634036029337834,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,26,0.5094351768493652,0.42355046421289444,0.0858847126364708,0.8314118919552624,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,27,0.4708564877510071,0.38913246616721153,0.08172402158379555,0.8264353922908844,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,28,0.46826642751693726,0.39099979400634766,0.0772666335105896,0.8349942917746439,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,29,0.13682547211647034,0.03431812324561179,0.10250734887085855,0.25081677201449065,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,30,0.3743835687637329,0.32909570913761854,0.04528785962611437,0.8790335276314042,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,31,0.3786886930465698,0.31886940635740757,0.059819286689162254,0.8420357201375276,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,32,0.4638887047767639,0.401431757141836,0.06245694763492793,0.865362215135236,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,33,0.307746559381485,0.26050052838400006,0.04724603099748492,0.8464774680424018,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,34,0.37788087129592896,0.31225843785796314,0.06562243343796581,0.8263409491649683,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,35,0.10452404618263245,0.024113480205414817,0.08041056597721763,0.2306979215412489,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,36,0.3033598065376282,0.25814341322984546,0.04521639330778271,0.8509479755282803,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,37,0.28635406494140625,0.24537910183425993,0.04097496310714632,0.8569080445373436,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,38,0.27547216415405273,0.24728657805826515,0.028185586095787585,0.8976826345328114,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,39,0.2990916967391968,0.2662950507365167,0.03279664600268006,0.8903458492487732,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,40,0.3272485136985779,0.28902383521199226,0.03822467848658562,0.8831937292714686,20260428-102721
gemma4-e4b,549448003_549448_set00,2200,a,4,41,0.10781937837600708,0.03307820251211524,0.07474117586389184,0.30679273995402756,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,0,0.9601737260818481,0.49337188154459,0.46680184453725815,0.5138360571038303,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,1,0.847312867641449,0.4010318461805582,0.44628102146089077,0.4732984255235692,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,2,0.9065091013908386,0.5323881972581148,0.3741209041327238,0.5872949278074344,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,3,0.9300090670585632,0.40496085211634636,0.5250482149422169,0.435437531159947,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,4,0.8459300994873047,0.5968184657394886,0.24911163374781609,0.7055174725443676,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,5,0.10592295229434967,0.03472746955230832,0.07119548274204135,0.3278559443453203,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,6,0.9273467063903809,0.5588214918971062,0.3685252144932747,0.6026025520404034,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,7,0.9077396392822266,0.41582244634628296,0.4919171929359436,0.45808558792814713,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,8,0.9675179719924927,0.5328950360417366,0.4346229359507561,0.5507856716545535,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,9,0.9657878875732422,0.40888167172670364,0.5569062158465385,0.42336591397321227,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,10,0.9903744459152222,0.6803747266530991,0.3099997192621231,0.6869873606485808,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,11,0.04647400230169296,0.01737025287002325,0.029103749431669712,0.3737627923083027,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,12,0.9681868553161621,0.5498127778992057,0.4183740774169564,0.5678787879429161,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,13,0.9158042073249817,0.5170314414426684,0.39877276588231325,0.5645654795066857,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,14,0.8960263729095459,0.4820375735871494,0.4139887993223965,0.5379725286677597,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,15,0.8469362258911133,0.3976049288176,0.44933129707351327,0.46946265452189817,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,16,0.8569781184196472,0.4440485229715705,0.4129295954480767,0.5181561972555846,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,17,0.07691531628370285,0.011099755298346281,0.06581556098535657,0.14431137820983186,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,18,0.8571051359176636,0.41365644335746765,0.4434486925601959,0.48262042312298653,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,19,0.8407127261161804,0.3298577656969428,0.5108549604192376,0.3923549096500281,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,20,0.88716721534729,0.2906351271085441,0.5965320882387459,0.3275990389193679,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,21,0.8015381693840027,0.35034795943647623,0.45119020994752645,0.4370945424916262,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,22,0.6983523964881897,0.3238299489021301,0.37452244758605957,0.4637056456462044,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,23,0.05430441349744797,0.008227301761507988,0.04607711173593998,0.15150337203981826,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,24,0.5928833484649658,0.2620384395122528,0.330844908952713,0.4419730123821094,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,25,0.639047384262085,0.24873647093772888,0.3903109133243561,0.38923009007375503,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,26,0.5928115844726562,0.26317423582077026,0.329637348651886,0.4439424645435709,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,27,0.6096735000610352,0.2584861721843481,0.35118732787668705,0.42397475396006346,20260428-102721
gemma4-e4b,287305006_287305_set00,8700,a,4,28,0.595557451248169,0.2557625286281109,0.33979492262005806,0.4294506400551012,20260428-102721
