experiment,dataset,model,cond_class,stratum,proxy,quartile,n,n_pb_ne_anchor,n_numeric_anchor,adopt_rate,direction_follow_rate,exact_match_b_in_quartile
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q2,10,10,10,0.0,0.1,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q3,10,10,9,0.0,0.2222222222222222,0.0
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q4,9,9,9,0.0,0.0,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q1,49,47,43,0.0,0.13953488372093023,0.24489795918367346
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q2,49,48,45,0.020833333333333332,0.13333333333333333,0.3877551020408163
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q3,49,49,44,0.02040816326530612,0.18181818181818182,0.3469387755102041
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q4,49,49,46,0.02040816326530612,0.08695652173913043,0.46938775510204084
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,entropy_top_k,Q1,49,49,49,0.0,0.0,0.7755102040816326
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,entropy_top_k,Q2,49,49,46,0.02040816326530612,0.13043478260869565,0.3877551020408163
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,entropy_top_k,Q3,49,47,48,0.02127659574468085,0.20833333333333334,0.16326530612244897
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S2,entropy_top_k,Q4,49,48,35,0.020833333333333332,0.22857142857142856,0.12244897959183673
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q1,10,10,8,0.1,0.25,0.6
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q2,10,10,10,0.0,0.1,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q3,10,9,9,0.0,0.1111111111111111,0.0
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q4,9,9,9,0.0,0.2222222222222222,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q1,50,50,44,0.04,0.29545454545454547,0.24
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q2,50,50,46,0.0,0.10869565217391304,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q3,50,49,47,0.04081632653061224,0.1702127659574468,0.32
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q4,50,50,48,0.0,0.10416666666666667,0.46
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,entropy_top_k,Q1,50,50,49,0.0,0.04081632653061224,0.76
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,entropy_top_k,Q2,50,50,49,0.0,0.14285714285714285,0.42
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,entropy_top_k,Q3,50,49,49,0.0,0.22448979591836735,0.14
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S3,entropy_top_k,Q4,50,50,38,0.08,0.2894736842105263,0.1
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q1,10,10,8,0.0,0.0,0.6
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q2,10,10,9,0.0,0.1111111111111111,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q3,10,10,9,0.0,0.1111111111111111,0.0
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q4,9,9,9,0.0,0.4444444444444444,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q1,50,50,45,0.0,0.2,0.24
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q2,50,50,45,0.0,0.15555555555555556,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q3,50,50,47,0.0,0.1702127659574468,0.32
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q4,50,50,48,0.0,0.10416666666666667,0.46
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,entropy_top_k,Q1,50,50,49,0.0,0.02040816326530612,0.76
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,entropy_top_k,Q2,50,50,49,0.0,0.14285714285714285,0.42
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,entropy_top_k,Q3,50,50,49,0.0,0.22448979591836735,0.14
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S4,entropy_top_k,Q4,50,50,38,0.0,0.2631578947368421,0.1
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q1,10,10,8,0.0,0.0,0.6
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q2,10,10,10,0.0,0.0,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q3,10,10,9,0.0,0.0,0.0
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q4,9,9,9,0.0,0.2222222222222222,0.1111111111111111
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q1,50,50,44,0.0,0.1590909090909091,0.24
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q2,50,50,46,0.0,0.10869565217391304,0.4
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q3,50,50,47,0.02,0.19148936170212766,0.32
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q4,50,50,47,0.0,0.10638297872340426,0.46
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,entropy_top_k,Q1,50,50,49,0.0,0.0,0.76
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,entropy_top_k,Q2,50,50,49,0.0,0.12244897959183673,0.42
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,entropy_top_k,Q3,50,50,49,0.0,0.22448979591836735,0.14
experiment_e5d_chartqa_validation,ChartQA,llava-next-interleaved-7b,a,S5,entropy_top_k,Q4,50,50,37,0.02,0.24324324324324326,0.1
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,14,7,14,0.0,0.14285714285714285,0.6428571428571429
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,14,12,13,0.16666666666666666,0.38461538461538464,0.35714285714285715
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,14,14,13,0.0,0.3076923076923077,0.07142857142857142
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,13,9,12,0.0,0.08333333333333333,0.15384615384615385
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,34,31,30,0.12903225806451613,0.5666666666666667,0.20588235294117646
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,34,30,33,0.13333333333333333,0.18181818181818182,0.23529411764705882
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,34,31,32,0.06451612903225806,0.25,0.20588235294117646
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,34,23,34,0.13043478260869565,0.20588235294117646,0.2647058823529412
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,34,22,34,0.045454545454545456,0.08823529411764706,0.5294117647058824
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,34,30,32,0.1,0.21875,0.17647058823529413
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,34,31,34,0.12903225806451613,0.3235294117647059,0.08823529411764706
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,34,32,29,0.15625,0.5862068965517241,0.11764705882352941
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q1,15,15,15,0.0,0.06666666666666667,0.6666666666666666
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q2,14,14,13,0.07142857142857142,0.15384615384615385,0.2857142857142857
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q3,15,15,13,0.0,0.15384615384615385,0.06666666666666667
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,softmax_top1_prob,Q4,14,14,13,0.07142857142857142,0.3076923076923077,0.14285714285714285
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q1,38,36,33,0.027777777777777776,0.3939393939393939,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q2,38,38,37,0.07894736842105263,0.1891891891891892,0.2631578947368421
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q3,38,34,36,0.08823529411764706,0.16666666666666666,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,top1_minus_top2_margin,Q4,38,38,37,0.05263157894736842,0.1891891891891892,0.2894736842105263
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,entropy_top_k,Q1,38,37,38,0.05405405405405406,0.10526315789473684,0.5
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,entropy_top_k,Q2,38,35,35,0.02857142857142857,0.17142857142857143,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,entropy_top_k,Q3,38,37,38,0.02702702702702703,0.23684210526315788,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S2,entropy_top_k,Q4,38,37,32,0.13513513513513514,0.4375,0.10526315789473684
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q1,15,15,15,0.0,0.06666666666666667,0.6666666666666666
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q2,14,14,13,0.0,0.23076923076923078,0.2857142857142857
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q3,15,15,15,0.06666666666666667,0.26666666666666666,0.06666666666666667
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,softmax_top1_prob,Q4,14,14,14,0.0,0.14285714285714285,0.14285714285714285
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q1,39,38,37,0.02631578947368421,0.40540540540540543,0.1794871794871795
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q2,38,38,36,0.13157894736842105,0.3333333333333333,0.2631578947368421
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q3,38,37,37,0.08108108108108109,0.1891891891891892,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,top1_minus_top2_margin,Q4,38,38,38,0.05263157894736842,0.23684210526315788,0.2894736842105263
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,entropy_top_k,Q1,39,39,39,0.02564102564102564,0.15384615384615385,0.48717948717948717
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,entropy_top_k,Q2,38,38,37,0.02631578947368421,0.24324324324324326,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,entropy_top_k,Q3,38,37,38,0.08108108108108109,0.3157894736842105,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S3,entropy_top_k,Q4,38,37,34,0.16216216216216217,0.47058823529411764,0.10526315789473684
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q1,15,15,15,0.06666666666666667,0.2,0.6666666666666666
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q2,14,14,13,0.07142857142857142,0.3076923076923077,0.2857142857142857
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q3,15,15,13,0.06666666666666667,0.3076923076923077,0.06666666666666667
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,softmax_top1_prob,Q4,14,14,14,0.07142857142857142,0.21428571428571427,0.14285714285714285
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q1,39,39,37,0.02564102564102564,0.24324324324324326,0.1794871794871795
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q2,38,38,36,0.13157894736842105,0.2222222222222222,0.2631578947368421
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q3,38,38,35,0.07894736842105263,0.22857142857142856,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,top1_minus_top2_margin,Q4,38,38,38,0.02631578947368421,0.18421052631578946,0.2894736842105263
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q1,39,39,39,0.02564102564102564,0.1794871794871795,0.48717948717948717
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q2,38,38,35,0.05263157894736842,0.22857142857142856,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q3,38,38,38,0.05263157894736842,0.23684210526315788,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S4,entropy_top_k,Q4,38,38,34,0.13157894736842105,0.23529411764705882,0.10526315789473684
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q1,15,15,15,0.0,0.2,0.6666666666666666
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q2,14,14,13,0.07142857142857142,0.3076923076923077,0.2857142857142857
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q3,15,15,13,0.0,0.3076923076923077,0.06666666666666667
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,softmax_top1_prob,Q4,14,14,14,0.0,0.14285714285714285,0.14285714285714285
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q1,39,39,35,0.0,0.22857142857142856,0.1794871794871795
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q2,38,38,36,0.07894736842105263,0.25,0.2631578947368421
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q3,38,38,36,0.02631578947368421,0.1111111111111111,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,top1_minus_top2_margin,Q4,38,38,36,0.05263157894736842,0.3055555555555556,0.2894736842105263
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q1,39,39,39,0.0,0.15384615384615385,0.48717948717948717
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q2,38,38,35,0.02631578947368421,0.22857142857142856,0.18421052631578946
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q3,38,38,38,0.05263157894736842,0.23684210526315788,0.13157894736842105
experiment_e5d_mathvista_validation,MathVista,llava-next-interleaved-7b,a,S5,entropy_top_k,Q4,38,38,31,0.07894736842105263,0.2903225806451613,0.10526315789473684
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q1,37,24,37,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q2,36,29,36,0.0,0.0,0.7777777777777778
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q3,36,25,36,0.12,0.16666666666666666,0.3333333333333333
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,softmax_top1_prob,Q4,36,31,35,0.25806451612903225,0.34285714285714286,0.19444444444444445
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q1,158,139,157,0.04316546762589928,0.07643312101910828,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q2,158,132,157,0.045454545454545456,0.05732484076433121,0.7278481012658228
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q3,158,133,157,0.03007518796992481,0.11464968152866242,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,top1_minus_top2_margin,Q4,158,137,157,0.029197080291970802,0.1337579617834395,0.5569620253164557
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q1,158,132,157,0.0,0.0,0.7974683544303798
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q2,158,137,158,0.014598540145985401,0.02531645569620253,0.8227848101265823
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q3,158,130,158,0.015384615384615385,0.04430379746835443,0.7468354430379747
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,a,S1,entropy_top_k,Q4,158,142,155,0.11267605633802817,0.3161290322580645,0.18354430379746836
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q1,37,24,37,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q2,36,29,36,0.0,0.0,0.7777777777777778
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q3,36,25,35,0.08,0.14285714285714285,0.3333333333333333
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,softmax_top1_prob,Q4,36,31,35,0.1935483870967742,0.22857142857142856,0.19444444444444445
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q1,158,139,155,0.02877697841726619,0.07096774193548387,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q2,158,132,156,0.015151515151515152,0.04487179487179487,0.7278481012658228
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q3,158,133,157,0.015037593984962405,0.07643312101910828,0.6329113924050633
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,top1_minus_top2_margin,Q4,158,137,156,0.029197080291970802,0.12179487179487179,0.5569620253164557
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q1,158,132,157,0.0,0.006369426751592357,0.7974683544303798
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q2,158,137,158,0.0,0.006329113924050633,0.8227848101265823
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q3,158,130,157,0.015384615384615385,0.050955414012738856,0.7468354430379747
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,entropy_top_k,Q4,158,142,152,0.07042253521126761,0.2565789473684211,0.18354430379746836
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q1,42,37,38,0.0,0.02631578947368421,0.6428571428571429
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q2,41,31,40,0.0967741935483871,0.075,0.3170731707317073
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q3,41,38,40,0.0,0.15,0.12195121951219512
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,softmax_top1_prob,Q4,41,30,41,0.1,0.12195121951219512,0.2926829268292683
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q1,158,154,143,0.006493506493506494,0.11888111888111888,0.2468354430379747
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q2,158,150,146,0.02666666666666667,0.14383561643835616,0.2911392405063291
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q3,158,141,145,0.04964539007092199,0.2,0.3860759493670886
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,top1_minus_top2_margin,Q4,158,129,152,0.031007751937984496,0.14473684210526316,0.4430379746835443
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q1,158,132,157,0.007575757575757576,0.03184713375796178,0.740506329113924
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q2,158,133,154,0.045112781954887216,0.09740259740259741,0.4177215189873418
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q3,158,153,156,0.032679738562091505,0.2692307692307692,0.13924050632911392
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,entropy_top_k,Q4,158,156,119,0.02564102564102564,0.226890756302521,0.06962025316455696
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q1,42,37,38,0.02702702702702703,0.02631578947368421,0.6428571428571429
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q2,41,31,40,0.06451612903225806,0.075,0.3170731707317073
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q3,41,38,40,0.0,0.1,0.12195121951219512
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,softmax_top1_prob,Q4,41,30,41,0.03333333333333333,0.04878048780487805,0.2926829268292683
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q1,158,154,143,0.006493506493506494,0.09090909090909091,0.2468354430379747
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q2,158,150,146,0.013333333333333334,0.1232876712328767,0.2911392405063291
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q3,158,141,144,0.0,0.1388888888888889,0.3860759493670886
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,top1_minus_top2_margin,Q4,158,129,151,0.015503875968992248,0.10596026490066225,0.4430379746835443
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q1,158,132,157,0.015151515151515152,0.01910828025477707,0.740506329113924
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q2,158,133,154,0.007518796992481203,0.07792207792207792,0.4177215189873418
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q3,158,153,156,0.006535947712418301,0.1987179487179487,0.13924050632911392
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,entropy_top_k,Q4,158,156,117,0.00641025641025641,0.1794871794871795,0.06962025316455696
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q1,36,27,36,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q2,36,25,36,0.0,0.0,0.9722222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q3,36,27,36,0.037037037037037035,0.08333333333333333,0.6666666666666666
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,softmax_top1_prob,Q4,36,28,36,0.14285714285714285,0.2222222222222222,0.2222222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q1,158,139,156,0.014388489208633094,0.038461538461538464,0.8481012658227848
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q2,158,124,154,0.008064516129032258,0.03896103896103896,0.8417721518987342
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q3,158,133,154,0.022556390977443608,0.032467532467532464,0.7911392405063291
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,top1_minus_top2_margin,Q4,158,138,149,0.021739130434782608,0.09395973154362416,0.5506329113924051
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q1,158,142,158,0.0,0.0,0.9873417721518988
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q2,158,127,158,0.0,0.0,0.9620253164556962
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q3,158,131,154,0.007633587786259542,0.012987012987012988,0.7658227848101266
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,a,S1,entropy_top_k,Q4,158,134,143,0.05970149253731343,0.20279720279720279,0.31645569620253167
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q1,36,27,36,0.0,0.0,1.0
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q2,36,25,36,0.0,0.0,0.9722222222222222
experiment_e5e_chartqa_full,ChartQA,qwen2.5-vl-7b-instruct,m,S1,softmax_top1_prob,Q3,36,27,36,0.037037037037037035,0.08333333333333333,0.6666666666666666
