experiment,dataset,model,cond_class,stratum,base_correct,n_pairs,metric,numerator,denominator,variant_id,num,den,rate
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_raw,D_clean,A_raw__D_clean,3,159,0.018867924528301886
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_paired,D_all,A_paired__D_all,9,222,0.04054054054054054
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_paired,D_paired,A_paired__D_paired,9,206,0.043689320388349516
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_paired,D_clean,A_paired__D_clean,3,159,0.018867924528301886
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_clean,D_all,A_clean__D_all,3,222,0.013513513513513514
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_clean,D_paired,A_clean__D_paired,3,206,0.014563106796116505
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,adopt,A_clean,D_clean,A_clean__D_clean,3,159,0.018867924528301886
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_raw,DD_all,DF_raw__DD_all,45,219,0.2054794520547945
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_raw,DD_moved,DF_raw__DD_moved,45,71,0.6338028169014085
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_raw,DD_clean,DF_raw__DD_clean,34,56,0.6071428571428571
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_moved,DD_all,DF_moved__DD_all,45,219,0.2054794520547945
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_moved,DD_moved,DF_moved__DD_moved,45,71,0.6338028169014085
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_moved,DD_clean,DF_moved__DD_clean,34,56,0.6071428571428571
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_clean,DD_all,DF_clean__DD_all,34,219,0.1552511415525114
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_clean,DD_moved,DF_clean__DD_moved,34,71,0.4788732394366197
experiment_e5e_chartqa_full,ChartQA,gemma3-27b-it,m,S1,wrong,222,df,DF_clean,DD_clean,DF_clean__DD_clean,34,56,0.6071428571428571
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_raw,D_all,A_raw__D_all,69,632,0.10917721518987342
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_raw,D_paired,A_raw__D_paired,17,574,0.029616724738675958
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_raw,D_clean,A_raw__D_clean,12,495,0.024242424242424242
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_paired,D_all,A_paired__D_all,17,632,0.02689873417721519
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_paired,D_paired,A_paired__D_paired,17,574,0.029616724738675958
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_paired,D_clean,A_paired__D_clean,12,495,0.024242424242424242
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_clean,D_all,A_clean__D_all,12,632,0.0189873417721519
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_clean,D_paired,A_clean__D_paired,12,574,0.020905923344947737
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,adopt,A_clean,D_clean,A_clean__D_clean,12,495,0.024242424242424242
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_raw,DD_all,DF_raw__DD_all,89,576,0.1545138888888889
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_raw,DD_moved,DF_raw__DD_moved,89,145,0.6137931034482759
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_raw,DD_clean,DF_raw__DD_clean,79,125,0.632
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_moved,DD_all,DF_moved__DD_all,89,576,0.1545138888888889
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_moved,DD_moved,DF_moved__DD_moved,89,145,0.6137931034482759
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_moved,DD_clean,DF_moved__DD_clean,79,125,0.632
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_clean,DD_all,DF_clean__DD_all,79,576,0.1371527777777778
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_clean,DD_moved,DF_clean__DD_moved,79,145,0.5448275862068965
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,all,632,df,DF_clean,DD_clean,DF_clean__DD_clean,79,125,0.632
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_raw,D_all,A_raw__D_all,43,216,0.19907407407407407
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_raw,D_paired,A_raw__D_paired,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_raw,D_clean,A_raw__D_clean,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_paired,D_all,A_paired__D_all,3,216,0.013888888888888888
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_paired,D_paired,A_paired__D_paired,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_paired,D_clean,A_paired__D_clean,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_clean,D_all,A_clean__D_all,3,216,0.013888888888888888
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_clean,D_paired,A_clean__D_paired,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,adopt,A_clean,D_clean,A_clean__D_clean,3,172,0.01744186046511628
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_raw,DD_all,DF_raw__DD_all,15,216,0.06944444444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_raw,DD_moved,DF_raw__DD_moved,15,25,0.6
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_raw,DD_clean,DF_raw__DD_clean,15,21,0.7142857142857143
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_moved,DD_all,DF_moved__DD_all,15,216,0.06944444444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_moved,DD_moved,DF_moved__DD_moved,15,25,0.6
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_moved,DD_clean,DF_moved__DD_clean,15,21,0.7142857142857143
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_clean,DD_all,DF_clean__DD_all,15,216,0.06944444444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_clean,DD_moved,DF_clean__DD_moved,15,25,0.6
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,correct,216,df,DF_clean,DD_clean,DF_clean__DD_clean,15,21,0.7142857142857143
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_raw,D_all,A_raw__D_all,25,361,0.06925207756232687
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_raw,D_paired,A_raw__D_paired,13,347,0.037463976945244955
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_raw,D_clean,A_raw__D_clean,9,282,0.031914893617021274
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_paired,D_all,A_paired__D_all,13,361,0.036011080332409975
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_paired,D_paired,A_paired__D_paired,13,347,0.037463976945244955
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_paired,D_clean,A_paired__D_clean,9,282,0.031914893617021274
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_clean,D_all,A_clean__D_all,9,361,0.024930747922437674
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_clean,D_paired,A_clean__D_paired,9,347,0.025936599423631124
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,adopt,A_clean,D_clean,A_clean__D_clean,9,282,0.031914893617021274
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_raw,DD_all,DF_raw__DD_all,74,360,0.20555555555555555
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_raw,DD_moved,DF_raw__DD_moved,74,120,0.6166666666666667
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_raw,DD_clean,DF_raw__DD_clean,64,104,0.6153846153846154
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_moved,DD_all,DF_moved__DD_all,74,360,0.20555555555555555
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_moved,DD_moved,DF_moved__DD_moved,74,120,0.6166666666666667
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_moved,DD_clean,DF_moved__DD_clean,64,104,0.6153846153846154
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_clean,DD_all,DF_clean__DD_all,64,360,0.17777777777777778
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_clean,DD_moved,DF_clean__DD_moved,64,120,0.5333333333333333
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,a,S1,wrong,361,df,DF_clean,DD_clean,DF_clean__DD_clean,64,104,0.6153846153846154
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_raw,D_all,A_raw__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_raw,D_paired,A_raw__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_raw,D_clean,A_raw__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_paired,D_all,A_paired__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_paired,D_paired,A_paired__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_paired,D_clean,A_paired__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_clean,D_all,A_clean__D_all,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_clean,D_paired,A_clean__D_paired,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,adopt,A_clean,D_clean,A_clean__D_clean,0,705,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,all,705,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_raw,D_all,A_raw__D_all,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_raw,D_paired,A_raw__D_paired,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_raw,D_clean,A_raw__D_clean,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_paired,D_all,A_paired__D_all,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_paired,D_paired,A_paired__D_paired,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_paired,D_clean,A_paired__D_clean,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_clean,D_all,A_clean__D_all,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_clean,D_paired,A_clean__D_paired,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,adopt,A_clean,D_clean,A_clean__D_clean,0,239,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,correct,239,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_raw,D_all,A_raw__D_all,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_raw,D_paired,A_raw__D_paired,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_raw,D_clean,A_raw__D_clean,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_paired,D_all,A_paired__D_all,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_paired,D_paired,A_paired__D_paired,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_paired,D_clean,A_paired__D_clean,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_clean,D_all,A_clean__D_all,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_clean,D_paired,A_clean__D_paired,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,adopt,A_clean,D_clean,A_clean__D_clean,0,405,0.0
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,d,S0,wrong,405,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_raw,D_all,A_raw__D_all,55,632,0.08702531645569621
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_raw,D_paired,A_raw__D_paired,5,574,0.008710801393728223
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_raw,D_clean,A_raw__D_clean,3,495,0.006060606060606061
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_paired,D_all,A_paired__D_all,5,632,0.007911392405063292
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_paired,D_paired,A_paired__D_paired,5,574,0.008710801393728223
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_paired,D_clean,A_paired__D_clean,3,495,0.006060606060606061
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_clean,D_all,A_clean__D_all,3,632,0.004746835443037975
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_clean,D_paired,A_clean__D_paired,3,574,0.005226480836236934
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,adopt,A_clean,D_clean,A_clean__D_clean,3,495,0.006060606060606061
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_raw,DD_all,DF_raw__DD_all,67,576,0.11631944444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_raw,DD_moved,DF_raw__DD_moved,67,117,0.5726495726495726
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_raw,DD_clean,DF_raw__DD_clean,58,97,0.5979381443298969
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_moved,DD_all,DF_moved__DD_all,67,576,0.11631944444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_moved,DD_moved,DF_moved__DD_moved,67,117,0.5726495726495726
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_moved,DD_clean,DF_moved__DD_clean,58,97,0.5979381443298969
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_clean,DD_all,DF_clean__DD_all,58,576,0.10069444444444445
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_clean,DD_moved,DF_clean__DD_moved,58,117,0.49572649572649574
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,all,632,df,DF_clean,DD_clean,DF_clean__DD_clean,58,97,0.5979381443298969
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_raw,D_all,A_raw__D_all,40,216,0.18518518518518517
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_raw,D_paired,A_raw__D_paired,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_raw,D_clean,A_raw__D_clean,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_paired,D_all,A_paired__D_all,1,216,0.004629629629629629
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_paired,D_paired,A_paired__D_paired,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_paired,D_clean,A_paired__D_clean,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_clean,D_all,A_clean__D_all,1,216,0.004629629629629629
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_clean,D_paired,A_clean__D_paired,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,adopt,A_clean,D_clean,A_clean__D_clean,1,172,0.005813953488372093
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_raw,DD_all,DF_raw__DD_all,11,216,0.05092592592592592
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_raw,DD_moved,DF_raw__DD_moved,11,23,0.4782608695652174
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_raw,DD_clean,DF_raw__DD_clean,11,18,0.6111111111111112
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_moved,DD_all,DF_moved__DD_all,11,216,0.05092592592592592
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_moved,DD_moved,DF_moved__DD_moved,11,23,0.4782608695652174
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_moved,DD_clean,DF_moved__DD_clean,11,18,0.6111111111111112
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_clean,DD_all,DF_clean__DD_all,11,216,0.05092592592592592
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_clean,DD_moved,DF_clean__DD_moved,11,23,0.4782608695652174
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,correct,216,df,DF_clean,DD_clean,DF_clean__DD_clean,11,18,0.6111111111111112
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_raw,D_all,A_raw__D_all,15,361,0.04155124653739612
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_raw,D_paired,A_raw__D_paired,4,347,0.011527377521613832
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_raw,D_clean,A_raw__D_clean,2,282,0.0070921985815602835
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_paired,D_all,A_paired__D_all,4,361,0.0110803324099723
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_paired,D_paired,A_paired__D_paired,4,347,0.011527377521613832
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_paired,D_clean,A_paired__D_clean,2,282,0.0070921985815602835
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_clean,D_all,A_clean__D_all,2,361,0.00554016620498615
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_clean,D_paired,A_clean__D_paired,2,347,0.005763688760806916
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,adopt,A_clean,D_clean,A_clean__D_clean,2,282,0.0070921985815602835
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_raw,DD_all,DF_raw__DD_all,56,360,0.15555555555555556
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_raw,DD_moved,DF_raw__DD_moved,56,94,0.5957446808510638
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_raw,DD_clean,DF_raw__DD_clean,47,79,0.5949367088607594
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_moved,DD_all,DF_moved__DD_all,56,360,0.15555555555555556
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_moved,DD_moved,DF_moved__DD_moved,56,94,0.5957446808510638
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_moved,DD_clean,DF_moved__DD_clean,47,79,0.5949367088607594
experiment_e5e_chartqa_full,ChartQA,llava-next-interleaved-7b,m,S1,wrong,361,df,DF_clean,DD_all,DF_clean__DD_all,47,360,0.13055555555555556
